Index,Position,Wrong_Tag,Preceding_Tag,Proceeding_Tag
1673,42,ADJ_NOUN,NUM,NOUN
1673,45,NOUN_ADJ,ADP,NOUN
1674,13,PRT_ADP,NOUN,VERB
1675,8,PRT_ADP,NOUN,CONJ
1675,13,ADV_ADP,NOUN,ADP
1676,23,ADJ_VERB,ADV,ADP
1677,0,ADV_PRT,,ADP
1677,3,NOUN_ADJ,DET,NOUN
1678,0,ADP_PRT,,NOUN
1678,1,NOUN_VERB,ADP,NUM
1679,16,NOUN_ADJ,ADV,NOUN
1680,8,ADP_PRT,VERB,ADP
1681,8,ADP_CONJ,ADJ,ADJ
1682,34,NOUN_ADJ,DET,ADP
1683,6,VERB_NOUN,ADP,CONJ
1683,20,NOUN_VERB,PRT,VERB
1683,26,ADV_ADP,NOUN,ADV
1683,27,ADV_ADJ,ADV,ADP
1684,4,ADP_PRT,VERB,.
1684,10,ADP_ADV,.,VERB
1684,12,ADV_ADP,VERB,NUM
1684,22,ADV_ADP,NOUN,ADJ
1684,12,ADV_ADP,VERB,NUM
1684,22,ADV_ADP,NOUN,ADJ
1684,28,VERB_NOUN,VERB,.
1685,45,CONJ_DET,ADP,NOUN
1686,6,ADJ_NOUN,ADJ,NOUN
1686,12,ADJ_NOUN,ADP,CONJ
1686,6,ADJ_NOUN,ADJ,NOUN
1686,12,ADJ_NOUN,ADP,CONJ
1687,17,ADV_ADP,NOUN,ADV
1688,3,ADJ_ADV,NUM,ADP
1689,20,ADP_ADV,.,ADP
1690,11,NOUN_ADJ,VERB,.
1690,16,DET_NOUN,.,NOUN
1691,18,NOUN_ADJ,DET,NOUN
1692,0,ADJ_ADV,,ADP
1693,6,NOUN_VERB,.,NUM
1693,15,ADJ_ADV,ADV,ADP
1694,24,DET_ADP,VERB,ADV
1695,11,ADV_ADJ,DET,ADJ
1695,14,ADJ_VERB,CONJ,ADP
1696,9,NOUN_ADJ,ADP,NOUN
1696,23,ADJ_NOUN,DET,NOUN
1696,25,ADJ_PRT,NOUN,ADP
1696,27,VERB_NOUN,ADP,.
1696,29,VERB_NOUN,.,.
1696,27,VERB_NOUN,ADP,.
1696,29,VERB_NOUN,.,.
1697,8,ADJ_NOUN,ADP,NOUN
1698,17,VERB_ADJ,VERB,CONJ
1699,16,ADJ_ADV,NOUN,VERB
1699,22,VERB_ADJ,VERB,ADP
1699,28,ADJ_NOUN,ADJ,NOUN
1700,17,VERB_ADP,PRON,PRON
1700,20,ADV_NOUN,VERB,VERB
1700,25,ADJ_NOUN,NOUN,PRT
1700,26,PRT_ADP,ADJ,VERB
1700,27,VERB_NOUN,PRT,ADP
1701,3,VERB_ADJ,DET,NOUN
1702,12,ADJ_VERB,.,ADP
1702,15,ADV_ADJ,NOUN,ADP
1703,2,ADV_ADJ,VERB,CONJ
1704,24,ADP_ADV,PRON,VERB
1705,13,ADJ_ADV,ADV,DET
1705,23,VERB_NOUN,ADP,.
1706,2,ADP_ADV,VERB,ADV
1706,4,PRON_ADJ,ADV,PRT
1706,10,ADJ_NOUN,NOUN,ADP
1706,12,PRON_NOUN,ADP,PRT
1707,15,VERB_ADJ,DET,NOUN
1708,9,VERB_NOUN,DET,NOUN
1709,17,NOUN_X,.,NOUN
1709,18,NOUN_X,NOUN,.
1709,17,NOUN_X,.,NOUN
1709,18,NOUN_X,NOUN,.
1710,19,ADJ_PRT,NOUN,ADP
1711,5,ADJ_NOUN,VERB,CONJ
1712,7,VERB_ADJ,DET,NOUN
1712,32,ADV_ADJ,ADP,ADP
1713,25,ADJ_ADV,VERB,PRT
1713,35,ADV_ADJ,DET,ADJ
1713,36,ADJ_NOUN,ADV,ADP
1714,8,ADV_PRT,.,ADV
1715,14,PRON_ADP,NOUN,DET
1716,8,ADJ_ADV,VERB,ADP
1717,1,NOUN_NUM,ADP,VERB
1717,2,VERB_NOUN,NOUN,PRT
1718,7,ADP_ADV,VERB,ADJ
1718,21,VERB_NOUN,ADJ,ADP
1719,14,ADP_ADV,.,VERB
1720,20,VERB_NOUN,VERB,VERB
1721,5,NOUN_ADJ,CONJ,NOUN
1722,14,NOUN_ADJ,DET,NOUN
1723,22,NOUN_VERB,VERB,NOUN
1724,8,ADP_ADV,.,.
1724,14,NOUN_ADJ,.,NOUN
1724,28,NOUN_ADJ,DET,NOUN
1724,14,NOUN_ADJ,.,NOUN
1724,28,NOUN_ADJ,DET,NOUN
1725,1,ADJ_ADV,ADV,ADJ
1725,15,VERB_NOUN,NOUN,NOUN
1725,19,NOUN_ADJ,DET,NOUN
1726,3,NOUN_NUM,VERB,ADJ
1726,4,ADJ_NOUN,NOUN,ADP
1726,6,VERB_ADJ,ADP,NOUN
1727,11,NOUN_ADJ,ADP,NOUN
1728,2,VERB_NOUN,ADV,ADP
1728,17,NOUN_ADJ,DET,NOUN
1729,4,NOUN_ADJ,DET,NOUN
1729,9,PRT_ADP,VERB,ADV
1730,12,VERB_NOUN,DET,DET
1731,8,NOUN_ADV,.,.
1732,8,NOUN_ADJ,DET,NOUN
1733,7,ADJ_ADV,ADP,NOUN
1733,8,NOUN_VERB,ADJ,ADV
1734,17,ADV_ADJ,ADJ,PRT
1734,20,ADJ_NOUN,VERB,CONJ
1734,24,ADP_PRT,PRON,VERB
1734,30,ADP_ADV,NOUN,ADP
1734,33,VERB_NOUN,ADP,.
1735,3,DET_ADP,VERB,ADP
1736,0,ADV_ADJ,,.
1737,17,ADV_ADJ,DET,.
1738,21,ADJ_NOUN,DET,NOUN
1738,25,NOUN_NUM,DET,ADV
1739,4,NOUN_VERB,ADP,ADJ
1740,4,NOUN_ADJ,DET,.
1741,12,VERB_NOUN,DET,NOUN
1742,5,VERB_NOUN,NOUN,.
1742,16,ADP_ADJ,VERB,X
1742,17,X_NOUN,ADP,CONJ
1743,31,ADV_CONJ,NOUN,DET
1744,7,ADP_DET,.,ADJ
1745,12,NOUN_VERB,DET,DET
1746,7,ADV_ADJ,ADP,ADJ
1746,19,ADP_ADV,CONJ,DET
1746,20,DET_PRON,ADP,VERB
1746,37,VERB_NOUN,VERB,ADP
1747,6,ADJ_ADV,CONJ,ADP
1748,1,NOUN_ADJ,DET,NOUN
1748,7,NOUN_VERB,CONJ,.
1748,29,PRON_ADP,NOUN,VERB
1748,30,VERB_NOUN,PRON,ADP
1748,38,CONJ_ADV,.,ADP
1749,6,ADP_ADV,.,ADP
1750,3,ADP_ADV,VERB,DET
1750,6,ADV_ADP,NOUN,.
1751,7,PRT_ADP,NOUN,VERB
1751,8,VERB_NOUN,PRT,DET
1751,17,ADJ_NOUN,DET,NOUN
1752,4,VERB_NOUN,DET,PRT
1753,4,ADP_ADV,VERB,VERB
1754,5,ADV_ADJ,DET,ADJ
1755,10,X_NOUN,DET,.
1756,2,ADV_ADJ,ADV,ADP
1757,8,ADP_PRT,VERB,ADJ
1757,9,ADJ_ADV,ADP,ADP
1757,11,NOUN_NUM,ADP,ADP
1757,14,NOUN_ADJ,DET,.
1758,2,ADV_PRT,VERB,ADP
1759,1,NOUN_DET,NOUN,.
1759,5,VERB_NOUN,NOUN,NUM
1759,10,X_NOUN,DET,.
1760,20,NOUN_ADJ,ADP,.
1761,5,ADJ_ADV,VERB,ADP
1762,8,NOUN_VERB,DET,ADP
1763,20,ADP_PRT,VERB,DET
1764,7,VERB_NOUN,DET,.
1764,15,X_ADJ,DET,.
1765,12,ADV_ADJ,DET,ADJ
1765,24,ADJ_NOUN,DET,NOUN
1765,26,VERB_NOUN,NOUN,.
1766,15,ADV_ADJ,ADV,ADP
1766,17,DET_PRON,ADP,.
1767,4,PRT_ADP,VERB,VERB
1767,5,VERB_NOUN,PRT,ADP
1768,1,VERB_NOUN,DET,ADP
1769,1,ADV_ADJ,DET,ADJ
1769,9,ADP_ADV,VERB,VERB
1770,4,ADP_ADV,ADV,ADJ
1771,10,ADP_ADV,PRON,.
1772,19,ADP_DET,.,ADJ
1772,29,ADJ_NOUN,DET,NOUN
1773,10,ADP_PRON,VERB,.
1773,20,ADJ_NOUN,DET,NOUN
1773,31,ADJ_NOUN,ADJ,ADJ
1773,20,ADJ_NOUN,DET,NOUN
1773,31,ADJ_NOUN,ADJ,ADJ
1774,5,VERB_ADP,VERB,PRT
1774,28,ADV_PRT,NOUN,.
1775,1,ADV_ADP,.,ADV
1775,2,ADV_ADJ,ADV,ADP
1776,1,VERB_NOUN,DET,ADP
1776,4,ADV_ADJ,DET,ADJ
1776,17,ADV_ADJ,DET,ADJ
1776,4,ADV_ADJ,DET,ADJ
1776,17,ADV_ADJ,DET,ADJ
1777,18,ADP_ADV,NOUN,ADP
1778,7,ADV_ADP,.,ADV
1778,8,ADV_ADJ,ADV,ADP
1778,15,ADJ_NOUN,NOUN,.
1779,15,VERB_NOUN,ADP,.
1780,2,NOUN_VERB,NOUN,DET
1781,31,NOUN_ADJ,DET,ADJ
1782,2,NOUN_VERB,NOUN,VERB
1783,7,NOUN_VERB,NOUN,.
1784,9,NOUN_ADJ,DET,ADJ
1785,12,ADJ_ADV,VERB,ADP
1786,3,ADP_ADV,ADJ,.
1786,39,X_NOUN,ADJ,PRON
1786,45,X_NOUN,DET,ADP
1786,39,X_NOUN,ADJ,PRON
1786,45,X_NOUN,DET,ADP
1786,47,VERB_NOUN,ADP,DET
1787,2,X_NOUN,ADJ,CONJ
1788,2,NOUN_VERB,DET,ADP
1789,1,VERB_ADJ,ADV,NOUN
1789,10,NOUN_VERB,.,VERB
1789,24,ADP_ADJ,VERB,ADP
1790,42,ADV_PRT,ADV,ADJ
1790,43,ADJ_ADV,ADV,.
1791,9,NUM_ADJ,ADV,NOUN
1791,19,ADP_ADV,NOUN,CONJ
1792,22,NOUN_VERB,NOUN,.
1793,4,NOUN_ADJ,DET,NOUN
1793,11,ADV_NOUN,NOUN,.
1794,7,ADP_ADV,VERB,ADP
1794,10,VERB_NOUN,DET,.
1795,4,NOUN_NUM,ADV,VERB
1795,19,NOUN_NUM,.,VERB
1795,5,VERB_NOUN,NOUN,PRT
1795,20,VERB_NOUN,NOUN,DET
1795,4,NOUN_NUM,ADV,VERB
1795,19,NOUN_NUM,.,VERB
1795,5,VERB_NOUN,NOUN,PRT
1795,20,VERB_NOUN,NOUN,DET
1796,3,VERB_NOUN,NOUN,PRON
1797,20,ADJ_ADV,NOUN,VERB
1798,10,ADV_ADJ,VERB,NOUN
1799,18,ADP_ADV,CONJ,VERB
1799,21,NOUN_ADJ,ADP,NOUN
1800,8,ADP_PRT,ADJ,PRT
1801,7,ADP_PRT,PRON,DET
1802,21,ADV_ADP,.,ADJ
1802,26,ADV_PRT,VERB,ADP
1802,27,ADP_ADV,ADV,VERB
1803,16,ADV_ADP,NOUN,ADV
1803,18,ADV_ADP,ADV,ADJ
1803,16,ADV_ADP,NOUN,ADV
1803,18,ADV_ADP,ADV,ADJ
1804,0,CONJ_ADV,,ADV
1805,1,NOUN_ADJ,DET,NOUN
1806,18,NOUN_ADJ,PRON,ADV
1807,40,NOUN_VERB,VERB,CONJ
1808,12,ADJ_ADV,PRT,ADP
1809,6,ADJ_VERB,VERB,.
1810,6,NOUN_ADJ,ADP,NOUN
1811,1,ADV_ADP,ADV,DET
1812,18,ADV_ADP,NOUN,ADV
1813,6,NOUN_ADJ,DET,ADJ
1813,20,ADV_ADJ,ADV,.
1814,3,PRON_ADP,NOUN,VERB
1814,4,VERB_NOUN,PRON,ADP
1814,5,ADP_PRT,VERB,ADP
1814,20,ADV_DET,VERB,ADV
1814,21,ADV_ADJ,ADV,ADJ
1814,22,ADJ_NOUN,ADV,ADP
1815,3,NOUN_VERB,VERB,ADP
1815,9,ADJ_VERB,ADV,ADV
1816,5,NOUN_ADJ,VERB,NOUN
1817,5,NOUN_ADJ,ADP,NOUN
1817,29,ADJ_NOUN,ADP,.
1818,9,VERB_NOUN,NOUN,ADP
1818,14,ADP_PRT,NOUN,ADV
1818,15,ADV_ADP,ADP,DET
1819,21,ADV_ADJ,VERB,ADP
1819,38,ADP_DET,VERB,ADJ
1819,50,ADV_PRT,VERB,.
1820,11,PRT_ADP,NOUN,VERB
1820,12,VERB_NOUN,PRT,ADP
1821,14,ADV_ADJ,DET,ADJ
1822,4,ADJ_NOUN,DET,NOUN
1823,3,NOUN_ADJ,ADP,NOUN
1824,3,ADJ_NOUN,DET,NOUN
1825,24,VERB_NOUN,ADP,.
1825,29,NUM_ADJ,ADV,.
1826,11,NOUN_ADJ,DET,ADJ
1827,0,ADV_ADP,,NOUN
1828,3,PRT_ADP,VERB,ADP
1828,8,ADV_ADJ,ADP,ADJ
1829,5,ADJ_ADV,VERB,ADP
1830,5,PRON_DET,ADP,ADV
1831,11,DET_ADP,NOUN,NOUN
1832,0,VERB_NOUN,,.
1833,5,ADP_PRT,VERB,NOUN
1833,6,NOUN_VERB,ADP,PRT
1834,0,NOUN_ADJ,,NOUN
1835,13,NOUN_ADJ,DET,NOUN
1836,0,PRT_ADV,,.
1837,0,DET_PRON,,VERB
1838,11,NOUN_VERB,PRT,ADP
1839,4,NOUN_ADJ,DET,.
1840,0,NOUN_X,,NOUN
1840,1,NOUN_X,NOUN,ADP
1840,0,NOUN_X,,NOUN
1840,1,NOUN_X,NOUN,ADP
1841,24,NOUN_NUM,ADP,ADP
1842,14,ADP_ADV,PRON,.
1843,12,ADV_ADP,NOUN,ADV
1844,27,NOUN_VERB,PRT,ADP
1844,46,VERB_ADJ,DET,NOUN
1844,48,ADP_VERB,NOUN,DET
1845,6,VERB_ADJ,DET,NOUN
1845,14,NOUN_VERB,CONJ,PRON
1846,1,DET_PRON,ADP,.
1847,9,NUM_NOUN,NOUN,VERB
1848,30,ADJ_NOUN,ADJ,NOUN
1849,7,ADP_ADV,.,ADV
1849,17,NOUN_VERB,CONJ,DET
1850,12,PRT_ADP,NOUN,VERB
1850,13,VERB_NOUN,PRT,NOUN
1851,9,ADP_ADV,ADV,ADP
1852,19,ADJ_NOUN,VERB,.
1853,14,PRT_ADP,VERB,VERB
1853,16,PRT_ADP,VERB,NOUN
1853,15,VERB_NOUN,PRT,PRT
1853,14,PRT_ADP,VERB,VERB
1853,16,PRT_ADP,VERB,NOUN
1854,6,VERB_NOUN,ADJ,NOUN
1855,33,PRT_ADP,VERB,VERB
1855,34,VERB_NOUN,PRT,.
1856,20,ADP_ADV,VERB,ADJ
1857,24,ADV_ADJ,DET,ADJ
1858,27,X_NOUN,ADP,CONJ
1858,29,X_NOUN,CONJ,CONJ
1858,32,X_NOUN,ADP,ADP
1858,27,X_NOUN,ADP,CONJ
1858,29,X_NOUN,CONJ,CONJ
1858,32,X_NOUN,ADP,ADP
1858,27,X_NOUN,ADP,CONJ
1858,29,X_NOUN,CONJ,CONJ
1858,32,X_NOUN,ADP,ADP
1859,0,VERB_ADJ,,NOUN
1859,3,ADP_ADV,.,VERB
1860,4,ADV_ADP,VERB,NOUN
1861,0,ADJ_ADV,,ADP
1861,12,ADJ_ADV,CONJ,ADP
1861,0,ADJ_ADV,,ADP
1861,12,ADJ_ADV,CONJ,ADP
1861,18,NOUN_VERB,DET,ADP
1861,23,NOUN_VERB,DET,ADP
1861,18,NOUN_VERB,DET,ADP
1861,23,NOUN_VERB,DET,ADP
1862,13,ADJ_ADV,VERB,ADP
1863,22,VERB_ADJ,CONJ,NOUN
1864,7,VERB_ADJ,DET,NOUN
1865,17,NOUN_X,.,NOUN
1865,18,NOUN_X,NOUN,.
1865,17,NOUN_X,.,NOUN
1865,18,NOUN_X,NOUN,.
1866,4,VERB_NOUN,DET,NOUN
1867,13,NOUN_VERB,VERB,.
1867,21,VERB_NOUN,.,.
1868,0,ADJ_ADV,,ADP
1869,14,ADV_ADP,DET,NOUN
1870,24,ADP_PRT,VERB,VERB
1871,18,VERB_NOUN,.,.
1872,9,ADP_PRT,VERB,ADP
1872,10,ADP_ADV,ADP,.
1873,0,NOUN_VERB,,ADV
1873,21,PRON_NOUN,ADP,.
1874,11,ADP_PRT,NOUN,ADJ
1874,12,ADJ_VERB,ADP,PRON
1874,22,ADV_ADJ,.,VERB
1874,23,VERB_NOUN,ADV,.
1875,1,ADV_ADJ,DET,ADJ
1875,4,ADP_PRT,NOUN,.
1875,24,VERB_NOUN,ADP,VERB
1876,1,VERB_NOUN,.,PRON
1876,6,VERB_ADJ,VERB,NOUN
1876,8,ADP_PRT,NOUN,ADP
1877,8,VERB_ADJ,ADP,NOUN
1877,45,VERB_ADJ,DET,NOUN
1877,21,ADP_NOUN,NOUN,DET
1877,41,NOUN_ADJ,DET,NOUN
1877,8,VERB_ADJ,ADP,NOUN
1877,45,VERB_ADJ,DET,NOUN
1878,14,VERB_NOUN,ADJ,DET
1878,16,PRT_NOUN,DET,VERB
1879,21,ADJ_NOUN,NOUN,DET
1879,27,ADP_ADV,NOUN,DET
1880,10,NOUN_VERB,NOUN,DET
1880,23,VERB_ADJ,ADV,ADP
1880,33,X_NOUN,.,.
1881,10,NOUN_ADJ,DET,ADP
1882,9,NOUN_VERB,CONJ,.
1883,18,VERB_NOUN,CONJ,ADP
1884,24,PRT_ADP,VERB,VERB
1884,25,VERB_NOUN,PRT,.
1885,4,ADV_ADJ,VERB,ADP
1886,6,ADP_PRT,PRON,ADP
1886,8,ADV_PRT,ADP,.
1887,25,NOUN_ADJ,DET,ADV
1888,7,NOUN_VERB,NOUN,ADV
1888,8,ADV_PRT,NOUN,ADP
1889,15,NOUN_ADJ,ADP,NOUN
1889,41,NUM_NOUN,DET,VERB
1890,3,VERB_NOUN,VERB,.
1891,3,NOUN_VERB,VERB,.
1892,2,VERB_ADV,VERB,VERB
1892,10,PRON_ADP,NOUN,VERB
1892,11,VERB_NOUN,PRON,ADV
1892,39,NOUN_VERB,NOUN,PRON
1893,5,DET_ADP,VERB,ADP
1894,3,NOUN_VERB,VERB,ADV
1895,4,DET_ADP,VERB,ADP
1895,14,ADP_ADV,NOUN,ADP
1895,16,DET_PRON,ADP,ADP
1896,17,VERB_NOUN,ADJ,ADP
1897,0,DET_CONJ,,VERB
1898,14,ADP_PRT,VERB,VERB
1899,13,VERB_NOUN,ADP,CONJ
1900,4,ADJ_ADV,DET,VERB
1901,11,VERB_ADJ,DET,NOUN
1901,29,ADV_ADJ,DET,ADJ
1902,9,NOUN_VERB,DET,ADP
1903,6,PRON_ADP,NOUN,DET
1903,27,VERB_ADP,NUM,ADV
1903,28,ADV_ADJ,VERB,PRT
1904,3,ADV_PRT,VERB,.
1904,22,ADJ_NOUN,.,ADP
1904,39,VERB_ADJ,.,NOUN
1905,6,ADJ_NOUN,DET,NOUN
1905,31,NOUN_ADP,DET,ADP
1906,10,ADV_ADP,NOUN,ADV
1906,12,ADP_ADV,ADV,ADP
1907,6,ADJ_NOUN,NOUN,NOUN
1907,18,DET_PRON,VERB,.
1908,1,NOUN_ADJ,DET,VERB
1908,2,VERB_NOUN,NOUN,NOUN
1909,36,DET_PRON,CONJ,.
1910,0,ADJ_PRT,,VERB
1911,10,NOUN_ADJ,DET,VERB
1911,11,VERB_NOUN,NOUN,.
1912,3,ADP_PRON,VERB,.
1912,8,VERB_NOUN,NOUN,.
1912,12,VERB_NOUN,VERB,ADP
1912,8,VERB_NOUN,NOUN,.
1912,12,VERB_NOUN,VERB,ADP
1913,3,VERB_NOUN,DET,CONJ
1913,13,ADP_PRT,VERB,.
1914,3,VERB_NOUN,ADP,NOUN
1915,27,NOUN_ADJ,DET,CONJ
1915,30,ADV_NOUN,NOUN,CONJ
1916,0,CONJ_ADV,,DET
1917,12,ADJ_NOUN,DET,NOUN
1918,26,ADV_ADP,VERB,ADV
1918,27,ADV_ADJ,ADV,ADP
1918,37,ADV_NOUN,NOUN,.
1919,1,ADV_ADJ,DET,ADJ
1919,10,NOUN_ADJ,ADP,NOUN
1920,42,ADJ_ADV,ADV,ADP
1920,44,ADP_PRON,ADP,.
1921,7,ADV_ADJ,DET,ADJ
1921,8,ADJ_NOUN,ADV,CONJ
1922,0,ADV_ADP,,ADV
1922,1,ADV_ADJ,ADV,ADP
1923,12,NOUN_ADJ,DET,NOUN
1923,38,PRON_ADP,NOUN,VERB
1923,39,VERB_NOUN,PRON,NOUN
1923,40,NOUN_VERB,VERB,ADP
1923,42,ADP_PRT,ADP,ADV
1923,44,ADV_ADJ,ADV,NOUN
1923,58,ADJ_NOUN,ADJ,NOUN
1923,62,VERB_ADJ,ADP,ADJ
1924,1,ADV_ADJ,DET,ADV
1925,6,X_NOUN,DET,ADP
1926,4,ADP_PRT,VERB,DET
1926,10,PRT_ADP,NOUN,VERB
1926,11,VERB_NOUN,PRT,ADP
1927,9,NOUN_X,NOUN,NOUN
1927,10,NOUN_X,NOUN,NOUN
1927,11,NOUN_X,NOUN,NOUN
1927,12,NOUN_X,NOUN,ADP
1927,9,NOUN_X,NOUN,NOUN
1927,10,NOUN_X,NOUN,NOUN
1927,11,NOUN_X,NOUN,NOUN
1927,12,NOUN_X,NOUN,ADP
1927,9,NOUN_X,NOUN,NOUN
1927,10,NOUN_X,NOUN,NOUN
1927,11,NOUN_X,NOUN,NOUN
1927,12,NOUN_X,NOUN,ADP
1927,9,NOUN_X,NOUN,NOUN
1927,10,NOUN_X,NOUN,NOUN
1927,11,NOUN_X,NOUN,NOUN
1927,12,NOUN_X,NOUN,ADP
1928,9,VERB_NOUN,NUM,DET
1929,0,ADV_ADP,,VERB
1929,8,NOUN_ADJ,ADP,ADJ
1930,8,NOUN_VERB,.,DET
1930,28,PRT_ADP,VERB,ADP
1930,34,NOUN_X,NOUN,NOUN
1930,35,NOUN_X,NOUN,NOUN
1930,36,NOUN_X,NOUN,PRT
1930,34,NOUN_X,NOUN,NOUN
1930,35,NOUN_X,NOUN,NOUN
1930,36,NOUN_X,NOUN,PRT
1930,34,NOUN_X,NOUN,NOUN
1930,35,NOUN_X,NOUN,NOUN
1930,36,NOUN_X,NOUN,PRT
1931,6,VERB_NOUN,.,NOUN
1932,6,NOUN_X,DET,NOUN
1932,7,NOUN_X,NOUN,.
1932,6,NOUN_X,DET,NOUN
1932,7,NOUN_X,NOUN,.
1932,13,NOUN_ADJ,DET,CONJ
1933,1,NOUN_ADJ,DET,NOUN
1934,19,VERB_ADJ,VERB,DET
1935,5,ADV_ADJ,DET,ADJ
1936,5,NOUN_X,NOUN,NOUN
1936,6,NOUN_X,NOUN,.
1936,5,NOUN_X,NOUN,NOUN
1936,6,NOUN_X,NOUN,.
1936,9,ADJ_NOUN,ADP,ADP
1937,8,NOUN_X,NOUN,NOUN
1937,9,NOUN_X,NOUN,.
1937,13,NOUN_X,DET,NOUN
1937,14,NOUN_X,NOUN,.
1937,8,NOUN_X,NOUN,NOUN
1937,9,NOUN_X,NOUN,.
1937,13,NOUN_X,DET,NOUN
1937,14,NOUN_X,NOUN,.
1937,8,NOUN_X,NOUN,NOUN
1937,9,NOUN_X,NOUN,.
1937,13,NOUN_X,DET,NOUN
1937,14,NOUN_X,NOUN,.
1937,8,NOUN_X,NOUN,NOUN
1937,9,NOUN_X,NOUN,.
1937,13,NOUN_X,DET,NOUN
1937,14,NOUN_X,NOUN,.
1938,3,NOUN_VERB,VERB,ADV
1939,7,ADJ_ADV,PRON,ADP
1940,24,ADP_ADV,.,ADP
1941,5,ADV_ADJ,DET,NUM
1941,6,NUM_NOUN,ADV,PRON
1942,4,ADJ_NOUN,DET,NOUN
1943,28,ADV_PRT,PRT,ADP
1943,29,ADP_PRT,ADV,CONJ
1943,31,ADP_PRT,CONJ,DET
1943,29,ADP_PRT,ADV,CONJ
1943,31,ADP_PRT,CONJ,DET
1944,7,ADJ_ADV,VERB,ADP
1945,24,ADV_CONJ,NOUN,DET
1945,32,ADP_ADV,CONJ,PRON
1946,20,ADP_ADV,NOUN,ADP
1946,22,ADP_ADV,ADP,VERB
1946,20,ADP_ADV,NOUN,ADP
1946,22,ADP_ADV,ADP,VERB
1947,26,NOUN_ADJ,.,CONJ
1948,8,ADP_ADV,VERB,ADP
1949,34,NOUN_ADJ,ADP,NOUN
1950,19,NOUN_ADJ,ADP,NOUN
1951,6,NOUN_ADJ,DET,NOUN
1952,1,DET_PRON,ADP,ADV
1952,21,ADV_ADP,NOUN,ADV
1952,26,VERB_NOUN,ADJ,NOUN
1953,19,NOUN_ADJ,DET,ADJ
1954,2,ADJ_ADV,VERB,NOUN
1954,3,NOUN_VERB,ADJ,ADP
1955,13,ADP_ADV,NOUN,ADP
1955,17,ADJ_ADP,.,NOUN
1956,29,PRT_ADP,.,NUM
1957,4,NOUN_VERB,ADP,VERB
1958,6,ADJ_VERB,VERB,.
1959,4,VERB_NOUN,ADP,CONJ
1959,20,ADV_ADJ,DET,ADJ
1960,11,NOUN_ADJ,DET,NOUN
1961,13,NOUN_X,X,.
1962,24,ADJ_NOUN,DET,NOUN
1963,12,NOUN_ADJ,DET,NOUN
1964,3,PRT_ADP,VERB,ADV
1965,24,PRT_ADP,VERB,VERB
1965,25,VERB_NOUN,PRT,ADP
1966,10,VERB_NOUN,ADJ,ADP
1967,4,ADV_ADJ,DET,ADJ
1968,8,ADV_ADJ,DET,ADJ
1969,6,NOUN_ADJ,DET,DET
1970,28,ADV_ADP,NOUN,ADJ
1971,11,ADP_ADV,VERB,VERB
1972,6,PRT_ADP,NOUN,VERB
1972,7,VERB_NOUN,PRT,ADP
1972,14,NOUN_ADJ,DET,NOUN
1973,5,VERB_NOUN,.,ADP
1974,28,VERB_NOUN,ADP,DET
1975,3,VERB_ADJ,DET,NOUN
1976,7,ADP_ADV,PRON,ADP
1977,30,VERB_ADJ,ADJ,NOUN
1978,13,NOUN_ADJ,VERB,NOUN
1979,12,VERB_ADJ,ADJ,NOUN
1979,16,NOUN_ADJ,DET,NOUN
1979,27,DET_ADP,.,NOUN
1979,36,ADJ_NOUN,ADJ,NOUN
1980,13,ADP_PRT,VERB,ADP
1981,6,NOUN_ADJ,ADJ,NOUN
1981,23,ADJ_NOUN,DET,NOUN
1982,5,ADJ_NOUN,DET,NOUN
1982,12,NOUN_ADJ,ADP,NOUN
1982,14,PRT_ADP,NOUN,VERB
1982,15,VERB_NOUN,PRT,ADP
1983,17,NOUN_VERB,DET,VERB
1984,6,NOUN_ADJ,ADJ,NOUN
1985,8,VERB_NOUN,DET,NOUN
1986,8,PRT_ADP,ADJ,VERB
1986,9,VERB_NOUN,PRT,ADP
1987,2,NOUN_ADV,VERB,.
1988,62,ADP_PRT,VERB,ADP
1989,22,ADJ_NOUN,ADP,NOUN
1990,10,ADV_ADP,ADP,NUM
1991,19,VERB_NOUN,NOUN,.
1992,21,ADV_ADJ,CONJ,CONJ
1993,8,ADP_DET,VERB,ADV
1993,9,ADV_ADJ,ADP,CONJ
1993,23,ADV_ADJ,ADJ,.
1993,33,ADV_ADJ,ADV,ADP
1993,9,ADV_ADJ,ADP,CONJ
1993,23,ADV_ADJ,ADJ,.
1993,33,ADV_ADJ,ADV,ADP
1993,32,ADV_DET,PRT,ADV
1993,9,ADV_ADJ,ADP,CONJ
1993,23,ADV_ADJ,ADJ,.
1993,33,ADV_ADJ,ADV,ADP
1994,23,ADP_ADV,VERB,PRT
1995,28,VERB_NOUN,NOUN,CONJ
1995,34,VERB_NOUN,ADP,CONJ
1995,36,VERB_NOUN,CONJ,PRON
1995,28,VERB_NOUN,NOUN,CONJ
1995,34,VERB_NOUN,ADP,CONJ
1995,36,VERB_NOUN,CONJ,PRON
1995,28,VERB_NOUN,NOUN,CONJ
1995,34,VERB_NOUN,ADP,CONJ
1995,36,VERB_NOUN,CONJ,PRON
1996,17,NOUN_ADJ,ADJ,NOUN
1997,29,NOUN_ADJ,DET,PRON
1998,28,ADV_ADP,NOUN,ADV
1999,6,CONJ_ADV,CONJ,DET
1999,37,ADP_PRT,ADV,VERB
2000,5,ADV_ADJ,DET,ADJ
2001,13,ADJ_PRT,NOUN,ADP
